entry_time,exit_time,direction,entry_z,exit_z,bars_held,pnl_raw,pnl_norm,exit_reason
2018-06-15 12:00:00+00:00,2018-06-22 14:00:00+00:00,-1,2.1814,3.549,122,-0.013771189287232921,-1.367558,STOP_LOSS
2018-06-22 15:00:00+00:00,2018-06-27 19:00:00+00:00,-1,3.4045,3.6732,76,-0.0027053292832227016,-0.268655,STOP_LOSS
2018-06-27 20:00:00+00:00,2018-07-03 13:00:00+00:00,-1,3.4848,2.0765,89,0.014181486312683178,1.408303,END_OF_WINDOW
2018-09-30 21:00:00+00:00,2018-10-09 13:00:00+00:00,1,-2.0588,-1.205,160,0.006674628818596817,0.853832,END_OF_WINDOW
2018-11-20 14:00:00+00:00,2018-12-05 16:00:00+00:00,-1,2.0433,3.5443,266,-0.009687706657707018,-1.501044,STOP_LOSS
2018-12-06 15:00:00+00:00,2018-12-18 17:00:00+00:00,-1,3.0662,3.5714,194,-0.004023935551408342,-0.505163,STOP_LOSS
2018-12-18 18:00:00+00:00,2018-12-21 06:00:00+00:00,-1,3.5583,3.9614,60,-0.003210662318328672,-0.403065,STOP_LOSS
2018-12-21 07:00:00+00:00,2018-12-26 09:00:00+00:00,-1,4.0034,4.7848,60,-0.0062244137068144245,-0.78141,STOP_LOSS
2018-12-27 05:00:00+00:00,2019-01-11 07:00:00+00:00,-1,2.502,0.4939,242,0.025287394144919706,2.00816,MEAN_CROSS
2019-03-06 21:00:00+00:00,2019-03-18 03:00:00+00:00,-1,2.0034,0.716,175,0.01148326031155561,1.287433,END_OF_WINDOW
2019-05-23 18:00:00+00:00,2019-06-04 03:00:00+00:00,-1,2.0382,2.2588,177,-0.0013394868914048397,-0.220671,END_OF_WINDOW
2019-06-26 18:00:00+00:00,2019-07-03 18:00:00+00:00,1,-2.0486,-3.5333,120,-0.007416995522152137,-1.484696,STOP_LOSS
2019-07-03 19:00:00+00:00,2019-07-05 06:00:00+00:00,1,-3.4582,-3.5083,35,-0.00025051589119379214,-0.050147,STOP_LOSS
