entry_time,exit_time,direction,entry_z,exit_z,bars_held,pnl_raw,pnl_norm,exit_reason,spread_std
2023-12-21 15:00:00+00:00,2024-01-05 08:00:00+00:00,-1,2.0035,0.425,217,0.007861116875899937,1.578509,MEAN_CROSS,0.004980090404977861
2024-01-25 14:00:00+00:00,2024-03-20 08:00:00+00:00,1,-2.1115,-1.9985,931,0.000560552856512811,0.112992,END_OF_WINDOW,0.004960983246086379
2024-05-22 13:00:00+00:00,2024-06-09 21:00:00+00:00,1,-2.0154,-4.1049,296,-0.004850067145531406,-2.089485,STOP_LOSS,0.0023211784272518165
2024-06-09 22:00:00+00:00,2024-06-10 20:00:00+00:00,1,-3.8925,-4.5321,22,-0.0014844055788494903,-0.639505,STOP_LOSS,0.0023211784272518165
2024-06-10 21:00:00+00:00,2024-06-11 19:00:00+00:00,1,-4.4641,-5.8433,22,-0.0032013046644055743,-1.379172,STOP_LOSS,0.0023211784272518165
2024-06-11 20:00:00+00:00,2024-06-12 18:00:00+00:00,1,-5.7723,-4.9618,22,0.0018812662540217406,0.810479,STOP_LOSS,0.0023211784272518165
2024-06-12 19:00:00+00:00,2024-06-13 17:00:00+00:00,1,-4.7606,-6.2844,22,-0.0035369532635288192,-1.523775,STOP_LOSS,0.0023211784272518165
2024-06-13 18:00:00+00:00,2024-06-14 16:00:00+00:00,1,-6.5228,-5.8777,22,0.0014972027061808668,0.645018,STOP_LOSS,0.0023211784272518165
2024-06-14 17:00:00+00:00,2024-06-17 15:00:00+00:00,1,-5.9147,-5.0208,22,0.002074827317165684,0.893868,STOP_LOSS,0.0023211784272518165
2024-06-17 16:00:00+00:00,2024-06-18 14:00:00+00:00,1,-5.1642,-4.4225,22,0.0017217443662962129,0.741754,STOP_LOSS,0.0023211784272518165
2024-06-18 15:00:00+00:00,2024-06-19 13:00:00+00:00,1,-4.5985,-5.1443,22,-0.0012668427170805519,-0.545776,STOP_LOSS,0.0023211784272518165
2024-06-19 14:00:00+00:00,2024-06-20 12:00:00+00:00,1,-5.2041,-4.8851,22,0.0007404889844385143,0.319014,STOP_LOSS,0.0023211784272518165
2024-06-20 13:00:00+00:00,2024-06-21 11:00:00+00:00,1,-4.6411,-5.1084,22,-0.0010848252214847587,-0.46736,STOP_LOSS,0.0023211784272518165
2024-06-21 12:00:00+00:00,2024-06-24 10:00:00+00:00,1,-5.033,-4.0337,22,0.0023193767488903783,0.999224,STOP_LOSS,0.0023211784272518165
2024-06-24 11:00:00+00:00,2024-06-25 09:00:00+00:00,1,-3.7919,-5.0279,22,-0.002868999580281306,-1.23601,STOP_LOSS,0.0023211784272518165
2024-06-25 10:00:00+00:00,2024-06-26 08:00:00+00:00,1,-5.0122,-5.5157,22,-0.0011688909621044852,-0.503577,STOP_LOSS,0.0023211784272518165
2024-06-26 09:00:00+00:00,2024-06-27 07:00:00+00:00,1,-5.8366,-4.7742,22,0.0024659580596359254,1.062373,STOP_LOSS,0.0023211784272518165
2024-06-27 08:00:00+00:00,2024-06-28 06:00:00+00:00,1,-4.9171,-4.7246,22,0.0004469524673467451,0.192554,STOP_LOSS,0.0023211784272518165
2024-06-28 07:00:00+00:00,2024-07-01 10:00:00+00:00,1,-4.7947,-3.5361,27,0.002921412735545026,1.25859,STOP_LOSS,0.0023211784272518165
2024-07-01 11:00:00+00:00,2024-07-02 09:00:00+00:00,1,-3.6548,-3.93,22,-0.0006386923400080735,-0.275159,STOP_LOSS,0.0023211784272518165
2024-07-02 10:00:00+00:00,2024-07-03 08:00:00+00:00,1,-3.9414,-3.816,22,0.00029106124022340585,0.125394,STOP_LOSS,0.0023211784272518165
2024-07-03 09:00:00+00:00,2024-07-04 07:00:00+00:00,1,-3.9731,-4.003,22,-6.949863720939753e-05,-0.029941,STOP_LOSS,0.0023211784272518165
2024-07-04 08:00:00+00:00,2024-07-05 09:00:00+00:00,1,-3.7685,-3.6941,25,0.00017286579592981632,0.074473,STOP_LOSS,0.0023211784272518165
2024-07-05 10:00:00+00:00,2024-07-08 08:00:00+00:00,1,-3.7832,-4.1078,22,-0.0007533924367834344,-0.324573,STOP_LOSS,0.0023211784272518165
2024-07-08 09:00:00+00:00,2024-07-09 07:00:00+00:00,1,-4.1191,-4.3432,22,-0.0005201427195047903,-0.224086,STOP_LOSS,0.0023211784272518165
